country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-04-2026 17:00:00",28.4417,77.3217,CO,60,64,62
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","18-04-2026 17:00:00",28.422681,77.148944,NO2,10,64,34
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","18-04-2026 17:00:00",28.4227,77.0667,PM10,67,177,133
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-04-2026 17:00:00",28.52123,76.37138,OZONE,39,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-04-2026 17:00:00",29.536400,75.015800,NO2,17,21,19
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-04-2026 17:00:00",29.536400,75.015800,CO,40,67,57
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-04-2026 17:00:00",29.027200,77.062100,NH3,21,21,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-04-2026 17:00:00",29.027200,77.062100,CO,40,51,46
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-04-2026 17:00:00",30.1480566,77.2893471,PM10,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-04-2026 17:00:00",30.943887,76.801991,PM10,36,295,118
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-04-2026 17:00:00",30.943887,76.801991,CO,38,56,45
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","18-04-2026 17:00:00","21.217779 ","72.834787 ",SO2,4,7,6
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","18-04-2026 17:00:00",22.320153,73.216285,PM2.5,49,314,149
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","18-04-2026 17:00:00",20.362421,72.918013,NO2,21,34,26
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-04-2026 17:00:00",22.969611,72.643500,PM2.5,31,302,102
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","18-04-2026 17:00:00",22.969611,72.643500,OZONE,30,47,38
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-04-2026 17:00:00",30.379589,76.778328,NO2,9,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","18-04-2026 17:00:00",30.379589,76.778328,SO2,15,33,21
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","18-04-2026 17:00:00",29.695300,77.002700,NH3,6,6,6
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-04-2026 17:00:00",27.9002,76.9938,PM2.5,31,69,48
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-04-2026 17:00:00",27.9002,76.9938,NO2,19,22,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-04-2026 17:00:00",28.360699,76.936090,PM2.5,70,192,119
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-04-2026 17:00:00",28.360699,76.936090,NO2,19,85,34
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-04-2026 17:00:00",28.060249,76.113115,PM2.5,77,153,108
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-04-2026 17:00:00",28.060249,76.113115,NH3,4,6,5
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","18-04-2026 17:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-04-2026 17:00:00",28.3153,76.9143,CO,24,63,37
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-04-2026 17:00:00",30.7057778,76.8531805555555,CO,9,34,16
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-04-2026 17:00:00",29.432304,76.972765,PM2.5,5,263,122
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-04-2026 17:00:00",28.52123,76.37138,NO2,10,13,12
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","18-04-2026 17:00:00",34.06313,74.96017,NO2,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","18-04-2026 17:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-04-2026 17:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-04-2026 17:00:00",23.80569,86.44268,NO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-04-2026 17:00:00",23.80569,86.44268,OZONE,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","18-04-2026 17:00:00",16.172806,75.659694,NH3,1,1,1
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","18-04-2026 17:00:00",28.3419248,77.319699,PM10,104,337,186
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","18-04-2026 17:00:00",28.593883,76.270653,SO2,9,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","18-04-2026 17:00:00",28.206800,76.799700,PM10,71,122,90
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","18-04-2026 17:00:00",28.206800,76.799700,NH3,9,26,19
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","18-04-2026 17:00:00",28.206800,76.799700,CO,54,102,74
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","18-04-2026 17:00:00",28.4275,77.1465,PM2.5,124,248,202
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","18-04-2026 17:00:00",29.140560,75.744941,OZONE,14,140,114
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-04-2026 17:00:00",29.307814,76.337619,PM2.5,85,234,170
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-04-2026 17:00:00",29.307814,76.337619,NH3,4,6,5
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-04-2026 17:00:00",29.307814,76.337619,OZONE,1,47,42
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","18-04-2026 17:00:00",21.755417,72.139056,SO2,5,7,6
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","18-04-2026 17:00:00",23.163798,72.677768,NH3,5,17,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-04-2026 17:00:00",23.243639,72.68994,NH3,1,2,1
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","18-04-2026 17:00:00",23.243639,72.68994,SO2,3,9,6
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-04-2026 17:00:00",12.733409,77.298051,PM10,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-04-2026 17:00:00",12.733409,77.298051,CO,8,48,16
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-04-2026 17:00:00",12.733409,77.298051,OZONE,13,67,49
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-04-2026 17:00:00",13.940000,75.555917,NO2,22,26,23
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-04-2026 17:00:00",16.802639,75.722694,PM10,26,40,38
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-04-2026 17:00:00",16.802639,75.722694,NH3,3,4,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-04-2026 17:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-04-2026 17:00:00",16.7602,77.1428,PM10,82,122,102
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-04-2026 17:00:00",16.7602,77.1428,NH3,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-04-2026 17:00:00",11.875000,75.373200,PM10,57,65,59
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-04-2026 17:00:00",13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-04-2026 17:00:00",13.0246342,77.5080115,SO2,3,6,4
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-04-2026 17:00:00",13.0246342,77.5080115,OZONE,26,27,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 17:00:00",12.917348,77.622813,PM2.5,50,122,78
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 17:00:00",12.917348,77.622813,CO,12,54,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-04-2026 17:00:00",11.55358,76.55521,NO2,14,35,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-04-2026 17:00:00",11.55358,76.55521,SO2,3,8,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-04-2026 17:00:00",11.55358,76.55521,CO,12,25,22
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-04-2026 17:00:00",11.55358,76.55521,OZONE,13,38,28
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-04-2026 17:00:00",13.328028,75.797056,PM2.5,9,83,35
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-04-2026 17:00:00",13.328028,75.797056,PM10,25,60,38
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-04-2026 17:00:00",13.029152,77.585901,CO,5,70,18
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",12.938539,77.590100,SO2,6,33,14
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-04-2026 17:00:00",12.7816279,77.6299145,NO2,18,19,18
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",13.003872,77.664217,PM10,92,93,93
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",13.003872,77.664217,CO,44,56,51
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",13.003872,77.664217,OZONE,20,21,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-04-2026 17:00:00",12.921418,77.502466,NH3,3,4,4
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-04-2026 17:00:00",11.875000,75.373200,CO,14,16,14
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","18-04-2026 17:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","18-04-2026 17:00:00",10.532400,76.215900,PM10,63,83,74
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-04-2026 17:00:00",23.264759,77.381568,PM2.5,18,233,107
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-04-2026 17:00:00",23.264759,77.381568,NH3,5,7,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-04-2026 17:00:00",23.264759,77.381568,OZONE,13,72,62
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","18-04-2026 17:00:00",23.210494,77.425409,CO,16,72,22
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","18-04-2026 17:00:00",23.233584,77.400574,NH3,5,6,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","18-04-2026 17:00:00",23.233584,77.400574,OZONE,46,190,157
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","18-04-2026 17:00:00",23.81748678,79.446246,PM2.5,33,310,89
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-04-2026 17:00:00",26.203442,78.193251,PM10,57,166,114
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-04-2026 17:00:00",26.203442,78.193251,SO2,2,65,22
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","18-04-2026 17:00:00",15.459706,75.008381,PM2.5,48,154,85
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-04-2026 17:00:00",17.336318,76.847397,SO2,3,7,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-04-2026 17:00:00",17.336318,76.847397,CO,35,64,37
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","18-04-2026 17:00:00",15.347630,76.181767,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","18-04-2026 17:00:00",12.9352049,77.6814488,PM2.5,13,327,53
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",12.951913,77.539784,NO2,26,38,29
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-04-2026 17:00:00",12.951913,77.539784,OZONE,24,74,64
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","18-04-2026 17:00:00",12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-04-2026 17:00:00",12.415911,75.735050,CO,10,20,14
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-04-2026 17:00:00",12.21041,76.37376,NH3,2,5,4
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-04-2026 17:00:00",13.328028,75.797056,NH3,3,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-04-2026 17:00:00",13.328028,75.797056,SO2,4,4,4
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","18-04-2026 17:00:00",24.58434363,80.8549414,PM2.5,49,52,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","18-04-2026 17:00:00",24.58434363,80.8549414,SO2,22,31,25
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","18-04-2026 17:00:00",24.58434363,80.8549414,CO,20,37,22
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","18-04-2026 17:00:00",24.108970,82.645580,NO2,15,26,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","18-04-2026 17:00:00",20.719516,77.000253,SO2,19,56,30
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","18-04-2026 17:00:00",19.2157840,73.1997810,CO,2,16,9
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","18-04-2026 17:00:00",20.9402359,77.7895248,NH3,2,4,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","18-04-2026 17:00:00",18.39963,76.57452,PM2.5,56,107,67
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","18-04-2026 17:00:00",18.1023399,73.4783687,PM10,40,129,77
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","18-04-2026 17:00:00",18.1023399,73.4783687,NO2,8,30,16
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","18-04-2026 17:00:00",19.296481,72.840923,PM2.5,25,66,38
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-04-2026 17:00:00",19.053536,72.84643,PM2.5,18,76,49
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-04-2026 17:00:00",19.053536,72.84643,PM10,97,156,119
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 17:00:00",19.23241,72.86895,PM2.5,36,87,61
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 17:00:00",19.23241,72.86895,NO2,8,27,18
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-04-2026 17:00:00",22.6780,75.8559,OZONE,5,10,9
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-04-2026 17:00:00",23.163174,79.973061,PM2.5,35,80,54
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-04-2026 17:00:00",23.163174,79.973061,OZONE,5,77,40
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-04-2026 17:00:00",23.142888,79.916147,PM10,77,164,117
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-04-2026 17:00:00",23.142888,79.916147,CO,35,107,38
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","18-04-2026 17:00:00",23.168606,79.932247,CO,86,148,97
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-04-2026 17:00:00",23.50016,80.23284,NH3,5,12,7
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-04-2026 17:00:00",23.50016,80.23284,CO,16,90,25
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","18-04-2026 17:00:00",23.331731,75.045981,PM10,57,141,82
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","18-04-2026 17:00:00",23.838586,78.759431,PM2.5,43,98,70
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","18-04-2026 17:00:00",23.838586,78.759431,PM10,75,153,111
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","18-04-2026 17:00:00",23.838586,78.759431,SO2,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-04-2026 17:00:00",26.259242,78.216432,CO,30,88,49
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","18-04-2026 17:00:00",26.200388,78.147714,PM2.5,18,257,76
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","18-04-2026 17:00:00",22.7289,75.8076,CO,48,56,50
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-04-2026 17:00:00",22.7524,75.8872,PM10,25,99,53
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-04-2026 17:00:00",22.6780,75.8559,PM10,10,76,44
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","18-04-2026 17:00:00",19.875620,75.387310,CO,8,14,10
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","18-04-2026 17:00:00",19.863756,75.321188,PM10,55,124,85
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","18-04-2026 17:00:00",19.16485,73.23409,PM10,62,114,96
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","18-04-2026 17:00:00",19.16485,73.23409,NO2,16,32,24
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-04-2026 17:00:00",18.988474,75.753873,PM2.5,20,125,54
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","18-04-2026 17:00:00",19.710842,77.151824,OZONE,32,265,224
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","18-04-2026 17:00:00",21.001264,75.565602,SO2,5,19,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-04-2026 17:00:00",19.854616,75.905894,PM10,44,93,69
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-04-2026 17:00:00",19.854616,75.905894,OZONE,11,90,77
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","18-04-2026 17:00:00",19.786089,72.757971,NH3,4,4,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","18-04-2026 17:00:00",19.962900,79.298714,CO,23,60,30
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","18-04-2026 17:00:00","19.2268427 ","73.0788456 ",PM2.5,12,40,24
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-04-2026 17:00:00",18.988474,75.753873,SO2,8,72,26
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","18-04-2026 17:00:00",19.0243902,73.0406721,PM2.5,50,124,73
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-04-2026 17:00:00",19.309073,73.057223,PM2.5,32,119,63
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","18-04-2026 17:00:00",18.616318,73.765797,PM10,3,150,76
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","18-04-2026 17:00:00",18.616318,73.765797,NO2,23,67,47
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","18-04-2026 17:00:00",18.616318,73.765797,CO,22,62,32
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM","18-04-2026 17:00:00",18.664282,73.763966,OZONE,1,31,20
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-04-2026 17:00:00",18.459883,73.852193,CO,16,100,53
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","18-04-2026 17:00:00",18.573040,73.927715,NO2,8,55,36
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","18-04-2026 17:00:00",18.573040,73.927715,OZONE,11,87,76
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 17:00:00",18.536457,73.805454,PM10,64,120,94
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","18-04-2026 17:00:00",18.530085,73.849598,PM2.5,34,87,62
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","18-04-2026 17:00:00",18.530085,73.849598,CO,37,74,56
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-04-2026 17:00:00",18.547056,73.826908,PM10,61,166,86
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-04-2026 17:00:00",18.547056,73.826908,NO2,9,40,23
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","18-04-2026 17:00:00",18.910000,72.820000,NO2,28,28,28
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-04-2026 17:00:00",19.04946,72.9230,NO2,5,24,13
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-04-2026 17:00:00",19.04946,72.9230,CO,45,91,54
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 17:00:00",19.083694,72.920967,PM2.5,46,99,65
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 17:00:00",19.083694,72.920967,PM10,67,112,84
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 17:00:00",19.083694,72.920967,NO2,8,23,13
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 17:00:00",19.083694,72.920967,OZONE,4,60,41
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","18-04-2026 17:00:00",19.215859,72.831718,PM2.5,14,29,21
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","18-04-2026 17:00:00",19.0632143,72.8456324,SO2,1,5,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","18-04-2026 17:00:00",19.1653323,72.922099,NH3,4,5,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","18-04-2026 17:00:00",19.0863,72.8888,PM2.5,30,94,56
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","18-04-2026 17:00:00",19.173852,77.296291,OZONE,5,94,86
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-04-2026 17:00:00",20.021503,73.813844,SO2,16,83,26
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-04-2026 17:00:00",20.021503,73.813844,CO,15,34,22
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-04-2026 17:00:00",19.950220,73.731480,PM2.5,65,150,104
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-04-2026 17:00:00",19.950220,73.731480,CO,34,39,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-04-2026 17:00:00",19.9591346,73.7788008,PM2.5,32,136,81
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-04-2026 17:00:00",19.9591346,73.7788008,OZONE,45,80,60
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.090337,73.014232,PM2.5,11,58,24
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 17:00:00",19.23241,72.86895,OZONE,9,63,63
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","18-04-2026 17:00:00",19.2243333,72.8658113,NH3,1,14,5
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-04-2026 17:00:00",18.9767,72.8380,NO2,10,45,21
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 17:00:00",19.0364585,72.8954371,PM2.5,24,47,34
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 17:00:00",19.0364585,72.8954371,PM10,47,101,70
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 17:00:00",19.0364585,72.8954371,NO2,12,29,20
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 17:00:00",19.0364585,72.8954371,NH3,5,7,6
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","18-04-2026 17:00:00",19.10078,72.87462,PM10,45,93,62
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.1135051,73.008978,PM10,80,144,112
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.1135051,73.008978,OZONE,6,15,13
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.008751,73.016620,NO2,56,56,56
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.0575752,73.0151367,NH3,2,12,5
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.02579,73.10297,PM2.5,39,114,56
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.02579,73.10297,OZONE,1,60,44
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","18-04-2026 17:00:00",19.0630,73.1209,PM10,86,116,102
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM","18-04-2026 17:00:00",18.605770,73.749976,PM2.5,29,297,112
